
設備生産性 １１月 ( 作業日 2024/11/01 ～ 2024/11/30 ) 発行 2024/12/02 15:56 

稼働 負荷 段取 加工 その他 点数 段取 実加工 操 ｶﾄﾞ 分 分 数量 
分類名 昼夜 機械･ｸﾞﾙｰﾌﾟ 日数 時間 時間 時間 時間 (ｶﾝﾘｮｳ) 回数 数量 業 ｳﾘﾂ /ﾃﾝ /ｶｲ /ｶｺｳｼﾞ 
ﾄﾔﾏ.ｵｵﾊﾞﾝｹﾝﾋﾟﾝ SK10 2 02 48 529,397 14.07 98.15 18 5,394 
ﾄﾔﾏ.ｵｵﾊﾞﾝｹﾝﾋﾟﾝ SK10 2 03 5 12,083 1.57 2.58 19 4,677 
ﾄﾔﾏ.ｵｵﾊﾞﾝｹﾝﾋﾟﾝ SK10 4 02 35 161,212 9.75 35.45 17 4,548 
ﾄﾔﾏ.ｵｵﾊﾞﾝｹﾝﾋﾟﾝ SK10 4 04 3 6,869 0.83 1.52 17 4,529 

ﾄﾔﾏ.ﾊｸｵｼL HSP2 2 03 1 2,200 0.30 2.75 18 800 
ﾄﾔﾏ.ﾊｸｵｼL HSP2 4 02 1 590 0.47 0.70 28 843 
ﾄﾔﾏ.ﾊｸｵｼL HSP2 4 04 1 6,850 2.40 8.17 144 839 
ﾄﾔﾏ.ﾊｸｵｼL HSP2 4 06 2 3,371 2.82 4.15 85 812 
ﾄﾔﾏ.ﾊｸｵｼL MF1 2 01 63 349,022 46.63 77.88 44 4,481 
ﾄﾔﾏ.ﾊｸｵｼL MF1 2 02 49 296,945 33.88 68.83 41 4,314 
ﾄﾔﾏ.ﾊｸｵｼL MF1 2 03 2 4,339 1.33 1.17 40 3,719 
ﾄﾔﾏ.ﾊｸｵｼL MF1 4 02 18 48,011 12.18 12.75 41 3,766 
ﾄﾔﾏ.ﾊｸｵｼL MF1 4 04 2 2,939 1.65 0.98 50 2,989 
ﾄﾔﾏ.ﾊｸｵｼL MF2 2 01 31 197,053 24.70 51.27 48 3,844 
ﾄﾔﾏ.ﾊｸｵｼL MF2 2 02 26 245,245 18.68 60.72 43 4,039 
ﾄﾔﾏ.ﾊｸｵｼL MF2 2 03 1 17,296 0.43 3.58 26 4,827 
ﾄﾔﾏ.ﾊｸｵｼL MF2 4 02 14 64,109 7.57 13.78 32 4,651 

ﾄﾔﾏ.ﾊﾞｯｼ B12 2 01 61 337,842 14.75 147.50 15 2,290 
ﾄﾔﾏ.ﾊﾞｯｼ B12 2 02 39 205,927 10.90 88.10 17 2,337 
ﾄﾔﾏ.ﾊﾞｯｼ B12 2 03 3 11,587 0.65 2.75 13 4,213 
ﾄﾔﾏ.ﾊﾞｯｼ B12 4 02 5 40,261 0.87 11.77 10 3,422 
ﾄﾔﾏ.ﾊﾞｯｼ B13 2 01 26 129,701 5.72 47.95 13 2,705 
ﾄﾔﾏ.ﾊﾞｯｼ B13 2 02 66 298,326 13.92 100.40 13 2,971 
ﾄﾔﾏ.ﾊﾞｯｼ B13 2 03 10 43,200 1.83 11.37 11 3,801 
ﾄﾔﾏ.ﾊﾞｯｼ B13 4 02 42 159,873 8.60 62.10 12 2,574 
ﾄﾔﾏ.ﾊﾞｯｼ B13 4 04 4 9,419 0.67 4.78 10 1,969 
ﾄﾔﾏ.ﾊﾞｯｼ B15 2 01 55 194,025 21.65 63.50 24 3,056 
ﾄﾔﾏ.ﾊﾞｯｼ B15 2 02 37 134,745 15.07 35.88 24 3,755 
ﾄﾔﾏ.ﾊﾞｯｼ B15 2 03 1 2,288 0.55 0.83 33 2,746 
ﾄﾔﾏ.ﾊﾞｯｼ B15 4 02 18 75,060 7.23 19.15 24 3,920 
ﾄﾔﾏ.ﾊﾞｯｼ B15 4 04 6 29,515 2.50 6.18 25 4,773 
ﾄﾔﾏ.ﾊﾞｯｼ B4 2 01 59 258,402 16.85 148.88 17 1,736 
ﾄﾔﾏ.ﾊﾞｯｼ B4 2 02 24 90,604 6.27 41.40 16 2,189 
ﾄﾔﾏ.ﾊﾞｯｼ B4 2 03 2 20,559 0.83 36.87 25 558 
ﾄﾔﾏ.ﾊﾞｯｼ B4 4 02 10 51,975 1.95 16.42 12 3,166 
ﾄﾔﾏ.ﾊﾞｯｼ B4 4 04 4 5,495 1.08 2.82 16 1,951 
ﾄﾔﾏ.ﾊﾞｯｼ B5 2 01 64 294,320 12.67 128.95 12 2,282 
ﾄﾔﾏ.ﾊﾞｯｼ B5 2 02 27 227,660 5.75 85.15 13 2,674 
ﾄﾔﾏ.ﾊﾞｯｼ B5 2 03 1 842 0.13 1.05 8 802 
ﾄﾔﾏ.ﾊﾞｯｼ B5 4 02 16 68,957 3.43 25.45 13 2,710 
ﾄﾔﾏ.ﾊﾞｯｼ B5 4 04 1 2,700 0.28 1.60 17 1,688 
ﾄﾔﾏ.ﾊﾞｯｼ B5 4 06 1 6,870 0.50 3.62 30 1,900 
ﾄﾔﾏ.ﾊﾞｯｼ B9 2 01 48 288,829 15.17 165.55 19 1,745 
ﾄﾔﾏ.ﾊﾞｯｼ B9 2 02 15 119,245 4.30 60.28 17 1,978 
ﾄﾔﾏ.ﾊﾞｯｼ B9 2 03 3 10,553 0.90 4.23 18 2,493 
ﾄﾔﾏ.ﾊﾞｯｼ B9 4 02 5 69,423 1.73 19.58 21 3,545 
ﾄﾔﾏ.ﾊﾞｯｼ B9 4 04 1 1,770 0.38 0.77 23 2,309 

ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP2 2 01 64 267,201 9.48 113.85 9 2,347 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP2 2 02 27 154,507 3.20 56.00 7 2,759 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP2 2 03 3 5,466 0.18 1.92 4 2,852 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP2 4 02 15 46,814 1.93 16.10 8 2,908 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP2 4 04 1 1,924 0.38 0.75 23 2,565 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP3 2 01 50 104,163 4.55 55.73 5 1,869 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP3 2 02 26 50,161 2.92 22.88 7 2,192 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP3 2 03 3 7,091 0.32 2.90 6 2,445 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP3 4 02 15 34,425 2.07 12.48 8 2,758 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP3 4 04 2 3,109 0.35 1.45 11 2,144 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP4 2 02 2 26,663 0.15 11.70 5 2,279 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ EP4 4 02 1 1,917 0.25 0.83 15 2,300 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ G3 2 01 21 108,861 23.50 43.87 67 2,482 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ G3 2 02 8 91,859 9.40 45.32 71 2,027 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ G3 2 03 4 4,091 4.72 2.47 71 1,659 
ﾄﾔﾏ.ﾋｮｳﾒﾝｶｺｳ G3 4 02 16 47,117 17.77 20.27 67 2,325 

ﾄﾔﾏ2.ｲﾝｻﾂLB PL15 2 01 160 758,565 522 2,639,000 96.37 98.27 36 11 7,719 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL15 2 02 67 211,570 216 744,285 42.07 30.00 38 12 7,052 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL15 2 03 1 960 3 2,880 0.72 0.17 43 14 5,760 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL15 4 02 5 7,610 12 20,880 2.35 0.85 28 12 8,953 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL8A 2 01 138 872,355 493 3,147,360 78.40 80.28 34 10 10,866 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL8A 2 02 65 515,260 209 1,718,050 39.82 47.50 37 11 10,848 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL8A 2 03 3 4,880 10 14,990 1.88 0.47 38 11 10,457 
ﾄﾔﾏ2.ｲﾝｻﾂLB PL8A 4 02 6 10,790 20 37,990 4.33 2.00 43 13 5,395 

ﾄﾔﾏ2.ｲﾝｻﾂSB PS11 4 02 143 251,810 453 792,000 88.70 42.65 37 12 5,904 
ﾄﾔﾏ2.ｲﾝｻﾂSB PS11 4 03 34 50,085 100 145,180 20.80 9.15 37 12 5,474 
ﾄﾔﾏ2.ｲﾝｻﾂSB PS11 4 04 93 128,460 276 396,180 52.52 22.73 34 11 5,651 
ﾄﾔﾏ2.ｲﾝｻﾂSB PS11 4 06 20 23,235 59 71,310 9.57 3.67 29 10 6,337 
ﾄﾔﾏ2.ｲﾝｻﾂSB PS11 4 08 3 6,890 10 21,960 1.95 1.42 39 12 4,864 

ﾄﾔﾏ2.ｳﾁﾇｷ BSP18 2 01 81 606,581 53.82 145.47 40 4,170 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP18 2 02 13 320,412 10.50 64.83 48 4,942 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP19 2 01 163 625,677 123.78 128.25 46 4,879 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP27 2 01 39 282,984 40.95 55.12 63 5,134 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP27 2 02 18 214,279 21.30 37.20 71 5,760 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP27 2 03 3 5,441 2.82 1.48 56 3,668 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP5 2 01 9 37,906 8.67 10.28 58 3,686 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP5 2 02 109 261,085 93.17 66.28 51 3,939 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP5 2 03 1 325 2.05 0.17 123 1,950 
ﾄﾔﾏ2.ｳﾁﾇｷ BSP5 4 02 1 963 1.10 0.28 66 3,399 
ﾄﾔﾏ2.ｳﾁﾇｷ US12 4 02 151 280,528 47.73 45.13 19 6,216 
ﾄﾔﾏ2.ｳﾁﾇｷ US12 4 03 34 49,962 9.53 8.27 17 6,044 
ﾄﾔﾏ2.ｳﾁﾇｷ US12 4 04 87 131,416 32.87 22.03 23 5,964 
ﾄﾔﾏ2.ｳﾁﾇｷ US12 4 06 20 22,072 7.22 3.67 22 6,020 
ﾄﾔﾏ2.ｳﾁﾇｷ US12 4 08 5 7,788 1.37 1.15 16 6,772 
ﾄﾔﾏ2.ｳﾁﾇｷ US5 4 02 5 5,698 3.28 1.27 39 4,498 
ﾄﾔﾏ2.ｳﾁﾇｷ US5 4 04 9 7,003 3.38 2.17 23 3,232 
ﾄﾔﾏ2.ｳﾁﾇｷ US5 4 06 2 2,970 1.10 1.22 33 2,441 

ﾄﾔﾏ2.ﾊﾞｯｼ B16 2 01 21 57,921 5.08 32.53 15 1,780 
ﾄﾔﾏ2.ﾊﾞｯｼ B16 2 02 59 150,287 13.47 70.90 14 2,120 
ﾄﾔﾏ2.ﾊﾞｯｼ B16 2 03 1 2,211 0.15 0.80 9 2,764 
ﾄﾔﾏ2.ﾊﾞｯｼ B16 4 02 41 124,217 8.62 51.00 13 2,436 
ﾄﾔﾏ2.ﾊﾞｯｼ B16 4 03 1 4,213 0.12 0.58 7 7,222 
ﾄﾔﾏ2.ﾊﾞｯｼ B16 4 04 5 17,050 0.72 5.77 9 2,957 
ﾄﾔﾏ2.ﾊﾞｯｼ B24 2 01 8 41,199 1.32 23.03 10 1,789 
ﾄﾔﾏ2.ﾊﾞｯｼ B24 2 02 28 81,857 5.03 37.63 11 2,175 
ﾄﾔﾏ2.ﾊﾞｯｼ B24 4 02 7 14,710 1.55 6.97 13 2,111 
ﾄﾔﾏ2.ﾊﾞｯｼ B24 4 03 1 2,250 0.17 0.67 10 3,375 
ﾄﾔﾏ2.ﾊﾞｯｼ B24 4 04 3 17,103 0.45 4.38 9 3,902 
ﾄﾔﾏ2.ﾊﾞｯｼ B6 2 01 111 460,990 14.15 187.68 8 2,456 
ﾄﾔﾏ2.ﾊﾞｯｼ B6 2 02 19 110,702 2.48 32.27 8 3,431 
ﾄﾔﾏ2.ﾊﾞｯｼ B6 2 03 1 2,280 0.12 0.78 7 2,911 
ﾄﾔﾏ2.ﾊﾞｯｼ B6 4 02 8 23,563 0.67 6.18 5 3,811 
ﾄﾔﾏ2.ﾊﾞｯｼ B7 2 01 81 390,882 18.83 152.43 14 2,564 
ﾄﾔﾏ2.ﾊﾞｯｼ B7 2 02 17 142,401 4.60 47.87 16 2,975 
ﾄﾔﾏ2.ﾊﾞｯｼ B7 4 02 4 25,154 1.12 11.05 17 2,276 

ﾋｶﾞｼ.ﾋｮｳﾒﾝｶｺｳ G5 2 01 12 57,950 18.37 21.62 92 2,681 
ﾋｶﾞｼ.ﾋｮｳﾒﾝｶｺｳ G5 2 02 7 35,177 12.03 15.50 103 2,269 
ﾋｶﾞｼ.ﾋｮｳﾒﾝｶｺｳ G5 2 03 3 1,898 7.95 1.27 159 1,498 
ﾋｶﾞｼ.ﾋｮｳﾒﾝｶｺｳ G5 4 02 7 10,395 12.47 7.63 107 1,362 
ﾋｶﾞｼ.ﾋｮｳﾒﾝｶｺｳ G5 4 04 4 3,850 3.47 1.92 52 2,009 

ﾋｶﾞｼ1.ｲﾝｻﾂLB PL12 2 01 64 315,510 447 2,349,460 62.37 37.72 58 8 8,365 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL12 2 02 46 261,810 355 2,061,920 40.02 36.93 52 7 7,089 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL12 2 03 11 32,620 56 147,210 7.73 4.25 42 8 7,675 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL12 4 02 28 57,500 199 448,690 17.17 9.35 37 5 6,150 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL16 2 01 27 104,690 49 165,080 22.08 15.47 49 27 6,769 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL16 2 02 34 126,775 49 210,300 24.65 18.05 44 30 7,024 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL16 2 03 8 35,885 9 40,030 6.43 5.70 48 43 6,296 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL16 4 02 16 67,385 19 72,435 10.73 14.87 40 34 4,533 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL17 2 01 70 513,635 432 3,222,860 51.02 56.08 44 7 9,158 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL17 2 02 65 344,020 342 2,152,240 40.28 37.07 37 7 9,281 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL17 2 03 17 58,335 80 242,355 9.57 7.38 34 7 7,901 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PL17 4 02 17 89,420 81 451,510 10.78 8.55 38 8 10,458 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX1 2 01 82 413,175 307 1,454,775 52.22 48.60 38 10 8,502 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX1 2 02 66 219,300 249 908,200 41.65 26.12 38 10 8,397 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX1 2 03 12 90,280 50 439,640 7.93 10.38 40 10 8,695 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX1 4 02 49 107,930 180 430,050 26.37 13.62 32 9 7,926 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX2 2 01 86 435,708 263 1,229,105 72.72 52.40 51 17 8,315 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX2 2 02 55 276,800 179 964,445 40.35 28.78 44 14 9,617 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX2 2 03 12 14,130 50 50,030 6.80 1.92 34 8 7,372 
ﾋｶﾞｼ1.ｲﾝｻﾂLB PLX2 4 02 49 115,400 182 399,210 32.63 13.07 40 11 8,832 

ﾋｶﾞｼ1.ｲﾝｻﾂSB PSH1 4 01 2 1,085 3 1,475 1.65 1.67 50 33 651 
ﾋｶﾞｼ1.ｲﾝｻﾂSB PSH1 4 02 66 104,660 222 415,240 50.13 14.85 46 14 7,048 
ﾋｶﾞｼ1.ｲﾝｻﾂSB PSH1 4 03 9 31,615 25 118,920 6.15 3.95 41 15 8,004 
ﾋｶﾞｼ1.ｲﾝｻﾂSB PSH1 4 04 177 316,675 596 972,545 106.30 40.12 36 11 7,894 

ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS3 2 01 1 12,346 1.02 7.23 61 1,707 
ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS3 2 02 13 81,790 12.70 66.23 59 1,235 
ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS3 2 03 6 8,467 3.68 6.92 37 1,224 
ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS3 4 02 9 23,347 6.60 15.73 44 1,484 
ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS3 4 04 14 29,935 9.65 19.92 41 1,503 
ﾋｶﾞｼ1.ｲﾝｻﾂｼﾙｸ SS5 4 01 7 18,972 5.10 9.95 44 1,907 

ﾋｶﾞｼ1.ｳﾁﾇｷ BSP0 2 01 51 189,905 56.15 51.23 66 3,707 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP0 2 02 42 118,689 39.00 35.00 56 3,391 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP0 2 03 10 16,785 7.35 4.15 44 4,045 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP0 4 02 2 1,582 1.03 0.33 31 4,746 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP0 4 04 2 4,178 1.03 0.83 31 5,014 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP10 2 01 47 161,923 43.63 42.07 56 3,849 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP10 2 02 61 131,169 51.28 36.72 50 3,572 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP10 2 03 18 23,975 14.28 8.18 48 2,930 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP10 4 02 2 1,690 1.82 0.82 55 2,069 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP13 2 01 50 163,278 44.77 43.95 54 3,715 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP13 2 02 55 261,908 46.25 56.87 50 4,606 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP13 2 03 16 117,267 12.85 28.97 48 4,048 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP26 2 01 42 383,643 36.73 99.88 52 3,841 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP26 2 02 14 175,026 14.78 47.67 63 3,672 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP7 2 01 46 120,215 38.75 28.28 51 4,250 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP7 2 02 25 119,351 20.05 23.12 48 5,163 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP7 2 03 8 5,499 5.82 1.82 44 3,027 
ﾋｶﾞｼ1.ｳﾁﾇｷ BSP7 4 02 15 18,161 13.72 4.15 55 4,376 
ﾋｶﾞｼ1.ｳﾁﾇｷ US10 4 02 127 417,550 69.68 108.23 33 3,858 
ﾋｶﾞｼ1.ｳﾁﾇｷ US10 4 03 4 7,038 3.83 1.82 58 3,874 
ﾋｶﾞｼ1.ｳﾁﾇｷ US10 4 04 81 131,487 40.62 42.17 30 3,118 
ﾋｶﾞｼ1.ｳﾁﾇｷ US10 4 06 3 7,467 0.85 1.88 17 3,965 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 01 1 362 0.80 0.38 48 944 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 02 56 91,356 37.05 23.50 40 3,887 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 03 3 5,550 2.38 1.55 48 3,581 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 04 60 88,894 38.17 26.78 38 3,319 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 06 1 1,800 0.67 0.47 40 3,857 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 08 3 2,516 2.08 0.73 42 3,431 
ﾋｶﾞｼ1.ｳﾁﾇｷ US11 4 09 3 1,366 2.12 0.63 42 2,157 

ﾋｶﾞｼ1.ﾊｸｵｼL GZ1 4 01 1 1,139 0.82 0.58 49 1,953 
ﾋｶﾞｼ1.ﾊｸｵｼL GZ1 4 02 22 25,942 17.55 9.30 48 2,789 
ﾋｶﾞｼ1.ﾊｸｵｼL GZ1 4 03 2 19,058 2.00 6.97 60 2,736 
ﾋｶﾞｼ1.ﾊｸｵｼL GZ1 4 04 69 98,990 48.55 36.93 42 2,680 
ﾋｶﾞｼ1.ﾊｸｵｼL GZ1 4 06 1 4,342 0.77 1.95 46 2,227 
ﾋｶﾞｼ1.ﾊｸｵｼL HSP3 2 02 2 9,433 2.40 9.40 72 1,004 
ﾋｶﾞｼ1.ﾊｸｵｼL HSP3 2 03 2 2,813 1.17 2.22 35 1,269 
ﾋｶﾞｼ1.ﾊｸｵｼL HSP3 4 01 16 24,118 14.38 26.83 54 899 
ﾋｶﾞｼ1.ﾊｸｵｼL HSP3 4 02 5 10,245 5.20 9.37 62 1,094 
ﾋｶﾞｼ1.ﾊｸｵｼL HSP3 4 04 7 18,439 7.82 16.95 67 1,088 
ﾋｶﾞｼ1.ﾊｸｵｼL MF3 2 01 36 134,249 43.05 35.05 72 3,830 
ﾋｶﾞｼ1.ﾊｸｵｼL MF3 2 02 39 174,291 53.48 44.60 82 3,908 
ﾋｶﾞｼ1.ﾊｸｵｼL MF3 2 03 13 59,554 16.40 17.92 76 3,324 
ﾋｶﾞｼ1.ﾊｸｵｼL MF3 4 02 22 34,601 22.65 9.92 62 3,489 
ﾋｶﾞｼ1.ﾊｸｵｼL MF3 4 04 1 1,140 0.78 0.25 47 4,560 
ﾋｶﾞｼ1.ﾊｸｵｼL MF5 2 01 53 179,065 50.77 54.15 57 3,307 
ﾋｶﾞｼ1.ﾊｸｵｼL MF5 2 02 48 138,889 41.27 41.27 52 3,366 
ﾋｶﾞｼ1.ﾊｸｵｼL MF5 2 03 8 19,366 8.35 5.33 63 3,631 
ﾋｶﾞｼ1.ﾊｸｵｼL MF5 4 02 32 60,061 23.70 17.98 44 3,340 
ﾋｶﾞｼ1.ﾊｸｵｼL MF5 4 04 3 3,651 2.85 1.53 57 2,381 
ﾋｶﾞｼ1.ﾊｸｵｼL NF1 2 01 15 107,915 31.13 33.08 125 3,262 
ﾋｶﾞｼ1.ﾊｸｵｼL NF1 2 02 22 143,755 38.32 50.43 105 2,850 
ﾋｶﾞｼ1.ﾊｸｵｼL NF1 2 03 8 43,775 11.67 15.27 88 2,867 
ﾋｶﾞｼ1.ﾊｸｵｼL NF1 4 02 14 25,748 20.05 10.28 86 2,504 
ﾋｶﾞｼ1.ﾊｸｵｼL NF1 4 04 8 7,986 6.80 8.45 51 945 

ﾋｶﾞｼ1.ﾊﾞｯｼ B10 2 01 42 179,264 8.45 115.33 12 1,554 
ﾋｶﾞｼ1.ﾊﾞｯｼ B10 2 02 47 233,379 9.55 107.83 12 2,164 
ﾋｶﾞｼ1.ﾊﾞｯｼ B10 2 03 9 34,324 1.38 12.57 9 2,731 
ﾋｶﾞｼ1.ﾊﾞｯｼ B10 4 02 2 1,582 0.15 0.55 5 2,876 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 2 01 32 94,379 6.05 44.72 11 2,111 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 2 02 18 25,510 3.12 10.62 10 2,403 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 2 03 8 50,987 1.12 16.50 8 3,090 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 4 02 2 3,017 0.28 1.68 9 1,792 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 4 04 6 11,080 0.40 2.63 4 4,208 
ﾋｶﾞｼ1.ﾊﾞｯｼ B11 4 08 1 1,265 0.07 0.63 4 1,997 
ﾋｶﾞｼ1.ﾊﾞｯｼ B14 2 01 38 181,010 5.35 103.38 8 1,751 
ﾋｶﾞｼ1.ﾊﾞｯｼ B14 2 02 46 160,589 7.17 96.73 9 1,660 
ﾋｶﾞｼ1.ﾊﾞｯｼ B14 2 03 19 45,168 2.52 26.90 8 1,679 
ﾋｶﾞｼ1.ﾊﾞｯｼ B14 4 02 1 1,087 0.15 1.38 9 786 
ﾋｶﾞｼ1.ﾊﾞｯｼ B19 2 01 46 176,879 10.48 125.22 14 1,413 
ﾋｶﾞｼ1.ﾊﾞｯｼ B19 2 02 44 130,385 8.38 80.92 11 1,611 
ﾋｶﾞｼ1.ﾊﾞｯｼ B19 2 03 7 29,239 1.08 9.58 9 3,051 
ﾋｶﾞｼ1.ﾊﾞｯｼ B19 4 02 4 3,823 0.67 3.08 10 1,240 
ﾋｶﾞｼ1.ﾊﾞｯｼ B19 4 04 4 4,752 0.62 3.03 9 1,567 
ﾋｶﾞｼ1.ﾊﾞｯｼ B20 2 02 1 2,563 0.08 1.23 5 2,078 
ﾋｶﾞｼ1.ﾊﾞｯｼ B20 2 03 1 1,640 0.10 0.80 6 2,050 
ﾋｶﾞｼ1.ﾊﾞｯｼ B20 4 02 94 200,718 13.10 102.68 8 1,955 
ﾋｶﾞｼ1.ﾊﾞｯｼ B20 4 04 48 121,607 6.65 62.45 8 1,947 
ﾋｶﾞｼ1.ﾊﾞｯｼ B20 4 06 3 7,467 0.53 3.85 11 1,939 
ﾋｶﾞｼ1.ﾊﾞｯｼ B8 2 01 1 4,315 0.07 5.72 4 755 
ﾋｶﾞｼ1.ﾊﾞｯｼ B8 4 02 46 210,926 5.52 143.10 7 1,474 
ﾋｶﾞｼ1.ﾊﾞｯｼ B8 4 03 4 7,575 0.23 5.45 4 1,390 
ﾋｶﾞｼ1.ﾊﾞｯｼ B8 4 04 33 45,196 3.28 41.32 6 1,094 

ﾐﾅﾐ.ｲﾝｻﾂLP LSP1 2 01 32 238,990 69 563,080 17.50 31.30 33 15 7,635 
ﾐﾅﾐ.ｲﾝｻﾂLP LSP1 2 02 23 121,450 80 404,820 12.38 13.95 32 9 8,706 

ﾐﾅﾐ.ｲﾝｻﾂSP SP2 4 02 67 191,350 131 510,570 32.50 22.32 29 15 8,574 
ﾐﾅﾐ.ｲﾝｻﾂSP SP2 4 04 13 31,980 24 60,960 5.32 3.68 25 13 8,682 

ｷｮｳﾄ.ｲﾝｻﾂLB CPLH2 2 01 172 536,945 495 1,533,450 94.85 53.37 33 11 10,061 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH2 2 02 30 73,210 84 208,295 14.82 6.82 30 11 10,740 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH2 2 03 5 9,305 16 29,850 2.47 0.92 30 9 10,151 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH2 4 02 44 59,035 123 161,010 22.85 5.83 31 11 10,120 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH3 2 01 197 914,060 642 3,028,250 117.52 98.97 36 11 9,236 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH3 2 02 23 37,645 64 114,215 13.30 3.75 35 12 10,039 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH3 2 03 3 3,820 9 9,540 1.40 0.42 28 9 9,168 
ｷｮｳﾄ.ｲﾝｻﾂLB CPLH3 4 02 46 75,485 145 246,880 22.83 7.38 30 9 10,224 

